,title,price,num_sold,shipping_type,condition,condition_description,num_reviews,pos_feedback_pct,return_days
4008,apple iphone xr - 64gb - (unlocked) - works great -  (#j928),190.99,,,used,,5442.0,100.0,30 days returns
4009,apple iphone 6 plus 16gb gold a1524 (unlocked) damaged see details jd5684,51.27,,,for parts or not working,"“for parts/repair
this is a damaged device
it should be noted that a damaged unit can go from bad to worse so be aware that other issues can arise. this is being sold as is.

listing title contains important information:
brand, model, storage capacity, model # and (network carrier) the network carrier will be in parentheses in the title. please be sure to check the title for this information.

we do not issue partial refunds on damaged items
you have 60 days to return the item for a full refund. returns are free if you are in the united states.

damage description:

cracked screen 
bad touch id

cosmetic condition:
screen: cracked
body: fair
be sure to look through the photos so you can see the condition of this device.

included:
battery included unless noted in damage description

not included:
charger, manual, sd card, sim card”",136917.0,98.8,30 days returns
4010,iphone 6 unlocked smartphone 64gb covered,98.0,,free 3 day shipping,used,,223.0,100.0,Seller does not accept returns
4011,new apple iphone 8 - 64gb - space gray a1863 (gsm + cdma unlocked),199.95,,,open box,"“this iphone was a demo at a store, or customer/carrier return in open-box condition. may contain some signs of handling. 100% tested and fully functional.”",8281.0,100.0,30 days returns
4012,"iphone 13 pro max 6.7 "" case magnetic holder shockproof protective cover red",25.75,,,new,,618.0,98.2,30 days returns
4013,new apple iphone 8 64gb factory unlocked t-mobile at&t verizon sprint - red,308.66,,free 3 day shipping,new,,59.0,100.0,30 days returns
4014,apple iphone 6 plus 64gb gray a1524 (sprint t-mobile) ios smartphone jf5939,68.37,,,used,"“fully working ready to activate!

listing title contains important information:
brand, model, storage capacity, model # and (network carrier) the network carrier will be in parentheses in the title. please be sure to check the title for this information.

cosmetic condition: fair
the screen has quite a bit light scratching and/or areas of heavier scratching. the body may have scratching and/or some corner nicks and dings. moderate to heavy wear which is purely cosmetic. a case and tempered glass screen protector will easily cover the wear and tear.
the imei is in the last photo. please check with sprint or t-mobile to see if they will activate this phone.
battery health is at 78%

included:
device & battery only

not included:
manual, sd card, sim card, charger, data cable

this device's functionality is fully guaranteed. if issues are found, other than those mentioned in this listing, we replace or refund free!”",136917.0,98.8,30 days returns
4015,apple iphone xs - 64 gb - all colors - at&t - good condition  ,289.99,,,good - refurbished,"“fully tested and restored to factory settings by our in house technicians. - good – this product is in good cosmetic condition, there will be signs of wear which may include scratches, visible scuffs and/or screen discoloration but nothing that will impair functionality. battery health will be a minimum of 80%. the item has been fully tested, restored to factory settings and is in excellent working order.”",3101813.0,98.8,30 days returns
4016,iphone 13 unlocked (cdma + gsm) 128gb pink | flawless,730.0,,,used,“flawless condition: will look the same as a new device. you won’t find a single scratch or blemish.”,22050.0,99.6,60 days returns
4017,apple iphone 8 64gb unlocked gsm phone w/ 12mp camera - space gray - grade b,189.98,,,used,“this item is in good condition. grade b to b+ good condition product. the product may show signs of use including small scratches on the back and screen of the device. no dents or heavy deep scratches will be present. battery health will be at 75% or above. the item has been fully tested and is in excellent working order.”,154487.0,98.0,30 days returns
4018,iphone 6s plus unlocked (cdma + gsm) 128gb space gray | excellent,145.0,,,excellent - refurbished,“excellent condition: the screen is in pristine condition. any wear on the frame will be very minor.”,22050.0,99.6,60 days returns
4019,apple mkt32ll/a iphone 6s 128gb a1688 space gray verizon,89.99,,,used,“f4 hardware functional”,3301.0,99.6,30 days returns
4020,sprint apple iphone 13 pro 128gb mned3ll/a 15.4 alpine green complete - bad ,749.99,,free 3 day shipping,for parts or not working,,52984.0,99.4,30 days returns
4021,apple iphone 7 32 gb - black (t-mobile),129.99,,,used,“this phone is used the phone have clean screen and %100 battery”,25.0,100.0,Seller does not accept returns
4022,apple iphone xr - 64gb - coral t-mobile a1984 (cdma + gsm) 651,265.0,,,used,"“phone will have one long scratch on the display, fully tested and fuctional”",61033.0,100.0,30 days returns
4023,apple iphone 8 plus - 64gb -  (at&t) used phone,195.0,,,used,,234.0,100.0,Seller does not accept returns
4024,"iphone 11 case 6.1 in"" heavy duty 3 in 1 resistant shockproof soft glitter cover",24.99,,,new,,618.0,98.2,30 days returns
4025,apple iphone 7 - 32gb - black (unlocked) a1660 (cdma + gsm) factory unlocked,132.1,,,open box,,2253.0,99.4,30 days returns
4026,iphone 7 plus /8 plus shock-resistant screen protector tempered glass saver 2pc,9.99,,,new,,487.0,95.8,60 days returns
4027,iphone se 2020 8 7 case heavy duty kickstand belt clip cover holster black red,15.19,,,new,,487.0,95.8,60 days returns
4028,black iphone 11 pro max full coverage tempered glass screen protector two pack,9.99,,,new,,919.0,95.7,60 days returns
4029,iphone 7 plus 8 plus case military grade kickstand holster pc tpu belt-clip new ,9.99,,,new,,487.0,95.8,60 days returns
4030,for apple iphone 11 belt-clip case kickstand holster anti-drop black defense new,16.99,,,new,,919.0,95.7,60 days returns
4031,apple iphone 11 pro - 256gb (unlocked) - works great -  (#v146),432.99,,,used,,5442.0,100.0,30 days returns
4032,apple iphone 8 - 64 gb - space gray verizon unlocked,151.99,,free 3 day shipping,used,"“this item is in good condition. tested by our in house quality control team for 100% functionality. .if you have any questions before making a purchase please feel free to ask, we will be glad to assist you.”",1256.0,98.0,30 days returns
4033,"iphone 13 pro max 6.7"" case soft tpu shockproof protective cover white/gold",30.66,,,new,,618.0,98.2,30 days returns
4034,apple iphone 8 64gb unlocked a1905 gsm - mint condition - silver,229.99,,,used,,113.0,99.0,14 days returns
4035,very good used apple iphone 6 plus 128gb verizon unlocked t-mobile a1522 gray,119.95,,free 3 day shipping,used,“device is in very good used cosmetic condition with minor to normal wear. color is space gray. device is in 100% working condition.  it has been extensively tested and found to be fully functional. clean esn for verizon activation and device is also factory unlocked for gsm use worldwide.”,103382.0,99.4,30 days returns
4036,apple iphone 8 plus - 64gb - gold (unlocked) a1864 (cdma + gsm),,,,used,,5.0,100.0,Seller does not accept returns
4037,new apple iphone 8 64/256gb unlocked gold smartphone at&t verizon straight talk,308.66,,free 3 day shipping,new,,59.0,100.0,30 days returns
4038,apple iphone 5s 16gb space gray a1533 (unlocked) - gsm world phone - dg8073,37.85,,,used,"“fully working!
cosmetic condition: good
the screen will have some scratching. the body may have light scratches, nicks, scuffs and/or tiny dents.
the ios cannot be updated and apps cannot be downloaded on these vintage iphone/ipad/ipod, but they are still an effective and economical choice for web browsing. a great coffee table companion at an affordable price.  
connect to wifi and do all your web browsing. 
manage email 
perfect e-reader
manage social media 
browse pinterest on the website instead of using the app
included:
battery & device only
not included:
charger/cable, manual, sd card, sim card
this device's functionality is fully guaranteed. if issues are found, other than those mentioned in this listing, we replace or refund free!”",136917.0,98.8,30 days returns
4039,apple iphone 6 | gray | 16gb | at&t | grade b | read,70.0,,,used,"“note: phone has had basic testing done, see test sheet provided. carrier listed is what the phone was originally sold with. we do not guarantee the phone will still be compatible with the carrier listed. please contact your provider to check comparability with this phone before making a purchase.”",5691.0,99.3,30 days returns
4040,iphone x / xs case girls women cute glitter slim soft tpu protective shockproof,14.59,,,new,,80.0,100.0,30 days returns
4041,iphone 13 pro max case liquid silicone soft protective phone cover black,18.3,,,new,,478.0,97.7,30 days returns
4042,iphone 11 case military grade stylish design phone protective black kickstand pc,14.99,,,new,,919.0,95.7,60 days returns
4043,iphone 7 case kickstand full body armor ring cover premium,14.24,,,new,,487.0,95.8,60 days returns
4044,apple iphone xs a1920 (fully unlocked) 256gb silver *check imei* - bootloop,213.48,,,for parts or not working,“please check the imei's/esn's if you intend to activate this unit (see pictures for reference). phone is in unknown working condition due to a bootloop (unable to restore). screen has light scratches/scuffs and back/frame has light scratches/scuffs. for parts only. imei: 353146102280090”,1956.0,99.4,30 days returns
4045,iphone 7/8 plus case ring holder case dual layer protective cover black tpu pc,14.99,,,new,,919.0,95.7,60 days returns
4046,"apple iphone 8 - 64gb (space gray)  *as-is  no service, no power*       mv4542",,,,for parts or not working,"“iphone 8 - 64gb - space gray
back / edges in good cosmetic condition with some wear.
phone is not locked to icloud.
screen has no cracks.  
when tested - this phone was unable to activate - it has a no service issue.  the 2nd time i tried to turn it on it would not power on at all!
due to above issue, it is sold as-is with no returns.”",5782.0,99.7,30 days returns
4047,apple iphone 5s (a1533) 16gb - space gray (unlocked) smartphone clean imei j1789,34.99,,,used,“the phone is fully functional and works great. please read the full description and see all photos.”,35715.0,98.7,30 days returns
4048,apple iphone 6 - 16gb 32gb 64gb 128gb - unlocked verizon - good condition,72.99,,,good - refurbished,"“devices come in good physical condition. the screen will likely show moderate scratches. expect minor amounts of wear in the form of scratches, minor dents and/or black markings on the housing and bezel. unlocked: selecting this option means you will receive a gsm unlocked phone that is compatible with gsm carriers such as at&t & t-mobile. gsm unlocked devices will not work with cdma carriers such as sprint & verizon.  verizon: selecting this option means you will receive a verizon unlocked device. these devices are compatible with all cdma+gsm carriers, except sprint, this includes international service providers.  please reference listing for further details.”",54836.0,99.4,60 days returns
